id,id_oeuvre,segment_numero,segment_texte,ref_niv1,ref_niv2,ref_niv3,ref_niv4,ref_niv5,ref_niv1_texte,ref_niv2_texte,ref_niv3_texte,ref_niv4_texte,ref_niv5_texte,lien_1,lien_2,lien_3,lien_4,fiabilite,nature,texte_original,notes,paragraphe,rang,page,controle_rang_manuel,controle_verifie,marquage_source
"","A0010O0023","1394","Le texte ajoute enfin : « Et cinq coudées de largeur. » Les tentures du parvis extérieur avaient, en effet, ce nombre de coudées en largeur, tandis que celles de l’intérieur n’en avaient que quatre ; c’est ainsi qu’il a été dit plus haut : « La longueur du parvis était de cent pour cent, de cinquante pour cinquante, et la hauteur de cinq coudées de fin lin retors. »","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","13","10","473","","false","Codex (IA)"
"","A0010O0023","1395","L’Écriture appelle longueur ce qu’elle nomme ensuite hauteur, parce que la largeur d’un objet placé à terre est la même que la hauteur du même objet placé debout. En d’autres termes, comme je viens de le dire, la hauteur d’une étoffe, quand on la tisse, devient sa longueur, quand on l’étend.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","13","11","473","","false","Codex (IA)"
"","A0010O0023","1396","14. Nous avons différé jusqu’ici l’examen d’une difficulté relative au tapis de poils ; voyons maintenant comment nous pouvons la résoudre d’après la forme du tabernacle que nous avons décrit en son entier, comme nous avons pu.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","14","1","473","","false","Codex (IA)"
"","A0010O0023","1397","Peut-être l’obscurité dont cette question est enveloppée vient-elle de ce que l’auteur sacré a parlé, par anticipation d’un détail sur lequel il devait revenir plus tard, dans la description du parvis qui faisait le tour du tabernacle. Examinons donc le texte en lui-même.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","14","2","473","","false","Codex (IA)"
"","A0010O0023","1398","« Tu relèveras encore, y est-il dit, ce qui sera en surplus dans le tapis du tabernacle, tu cacheras la moitié du tapis qui sera de surplus, et l’excédant des tapis, tu le cacheras derrière le tabernacle[[360]]. »","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","[[360]] Ib. XXVI, 12","14","3","473","","false","Codex (IA)"
"","A0010O0023","1399","Tout cela ne signifie qu’une seule et même chose : c’est que la moitié du tapis qui était de reste, c’est-à-dire, qui était en surplus parmi les voiles du tabernacle, doit être caché derrière le tabernacle. Comment donc y a-t-il en surplus, comment reste-t-il la moitié d’un tapis sans emploi ?","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","14","4","473","","false","Codex (IA)"
"","A0010O0023","1400","Il faut pour s’en rendre compte ; examiner dans quel ordre les lapis [<i>sic</i>] étaient reliés entre eux : Dieu ordonne qu’il y en ait cinq d’une part, et six d’autre part unis ensemble ; le sixième lapis [<i>sic</i>] devait de cette manière, ainsi qu’il l’avait dit précédemment, être doublé au-devant du tabernacle, c’est-à-dire à l’Orient.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","14","5","473","","false","Codex (IA)"
"","A0010O0023","1401","Car bien des fois le texte a fait entendre que le derrière du tabernacle était à l’Occident, c’est-à-dire du côté de la mer. Que faut-il donc entendre par le devant du tabernacle, si ce n’est la partie qui regardait l’Orient ?","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","14","6","473","","false","Codex (IA)"
"","A0010O0023","1402","La partie où cinq tapis sont unis ensemble mesure cent-cinquante coudées, autrement cinq fois trente ; car Dieu avait commandé que ces tapis eussent chacun trente coudées ; et la partie où six tapis, au lieu de cinq, se trouvaient pareillement unis ensemble, mesurait cent-quatre-vingt coudées, autrement six fois trente ; par conséquent, dès lors qu’on pliait un de ces tapis au-devant du tabernacle suivant l’ordre de Dieu, on retranchait quinze coudées sur le total, et il ne restait plus que cent soixante-cinq coudées.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","14","7","473","","false","Codex (IA)"
"","A0010O0023","1403","Et après avoir mesuré, du côté où il y avait six tapis, cent cinquante coudées de dévelloppement [<i>sic</i>], longueur égale au côté qui n’avait que cinq tapis, il restait également quinze coudées en surplus.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","14","8","473","","false","Codex (IA)"
"","A0010O0023","1404","Car le côté des cinq tapis mesurait cent cinquante coudées, et le côté des six tapis, en défalquant la moitié du voile plié en avant du tabernacle, en présentait cent soixante-cinq. Ce côté-ci avait donc quinze coudées en plus.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","14","9","473","","false","Codex (IA)"
"","A0010O0023","1405","C’est cette moitié de tapis qu’il faut cacher derrière le tabernacle ; si l’on a du en plier une moitié sur le devant, il ne faut pas faire de même à la partie postérieure du tabernacle, mais cacher ces quinze coudées de tapis à l’arrière du tabernacle ; d’après cette disposition, on retranchait cette longueur par-derrière comme on avait fait par-devant, grâce au pli d’un tapis ; aux cent-cinquante coudées des cinq tapis correspondaient cent-cinquante coudées provenant des six autres, parce qu’on avait pris trente coudées sur les cent quatre-vingts, en pliant un tapis au-devant du tabernacle et en cachant par-derrière l’autre moitié.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","14","10","473","","false","Codex (IA)"
"","A0010O0023","1406","15. Ce qui suit est différent et fournit matière à une autre question, qui est la cause principale pour laquelle nous avons cru devoir différer l’explication de ce passage ; ayant voulu auparavant voir la forme donnée au tabernacle et la description du parvis qui l’environnait.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","15","1","473","","false","Codex (IA)"
"","A0010O0023","1407","Voici donc ce qui suit : « Une coudée d’un côté et une coudée de l’autre, provenant du surplus de la longueur des tapis, seront étendues sur les côtés du tabernacle et les couvriront de part et d’autre[[361]]. »","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","[[361]] Ex. XXVI, 13","15","2","473","","false","Codex (IA)"
"","A0010O0023","1408","Autre chose est le surplus qui existe au côté qui est orné de six tapis, comparativement au côté qui n’en a que cinq, différence numérique dont nous avons déjà parlé ; autre chose est le surplus qui existe sur la longueur du tapis, et dont il est question maintenant.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","15","3","473","","false","Codex (IA)"
"","A0010O0023","1409","Ainsi il ne s’agit pas de comparer un côté à l’autre, et de trouver leur différence en longueur ; l’un, celui qui est orné de six tapis, en ayant plus que celui qui en compte cinq ; inégalité qui disparaissait, grâce au pli fait à un tapis sur le devant du tabernacle, et au développement d’une moitié de tapis à la partie postéreure [<i>sic</i>].","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","15","4","474","","false","Codex (IA)"
"","A0010O0023","1410","Mais il s’agit de la comparaison entre les tapis de poils et les dix rideaux, tissés de quatre couleurs, que Dieu avait ordonné de faire pour l’intérieur du tabernacle : il se trouve que les tapis dépassent les rideaux de deux coudées.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","15","5","474","","false","Codex (IA)"
"","A0010O0023","1411","Ceux-ci en effet n’avaient que vingt-huit coudées et ceux-là trente ; aussi l’Écriture ne dit-elle pas : Le surplus des tapis, mais : « le surplus de la longueur des tapis. » Quel sens faut-il donc donner à ces paroles : « Une coudée d’un côté et une coudée de l’autre seront étendues sur les côtés du tabernacle ? »","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","15","6","474","","false","Codex (IA)"
"","A0010O0023","1412","N’est-ce pas que ces deux coudées, dont les tapis dépassent en longueur les rideaux, ne doivent pas être entièrement ramassées sur un côté, en d’autres termes, que tout le surplus ne doit pas être reporté sur le derrière du tabernacle, mais que la distribution doit s’en faire avec égalité, qu’il y en ait autant à l’avant du tabernacle qu’à l’arrière ?","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","15","7","474","","false","Codex (IA)"
"","A0010O0023","1413","autrement, puisque chaque tapis a deux coudées de plus que chacun des rideaux, qu’une coudée aille d’un côté, et une coudée de l’autre : ainsi chaque côté aura les dix coudées qui lui appartiennent ; car les dix tapis étant chacun plus longs de deux coudées l’emportent d’une longueur totale de vingts [<i>sic</i>] coudées, sur la série correspondante des rideaux.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","15","8","474","","false","Codex (IA)"
"","A0010O0023","1414","16. Il faut examiner ensuite quel espace doivent enceindre les vingts [<i>sic</i>] coudées de tapis qui sont en excédant. Car si les tapis de poils couvrent tout le tabernacle intérieur, que pourra-t-on couvrir avec tout ce qui est de trop ? Il faut alors qu’ils soient cachés, et par là même qu’ils disparaissent : ce que l’Écriture ne dit pas.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","16","1","474","","false","Codex (IA)"
"","A0010O0023","1415","Or, les dix rideaux, longs chacun de vingt-huit coudées, qui sont tendus autour du tabernacle intérieur, embrassent un espace de deux-cent-quatre-vingts coudées ; les deux côtés le plus prolongés, le nord et le midi, où se trouvent vingt colonnes, prennent chacun cent de ces coudées ; restent quatre-vingts, que se partagent, à part égale, les deux côtés les moins longs, le côté oriental, qui n’a pas de colonnes, et le côté occidental, où l’on en compte huit.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","16","2","474","","false","Codex (IA)"
"","A0010O0023","1416","En retranchant trente coudées sur les tapis de poils, il en restait trois cents : par conséquent si les deux cent quatre-vingts coudées de rideaux sont couvertes par les trois cents coudées des tapis de poils, il restera vingt coudées qui seront sans emploi.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","16","3","474","","false","Codex (IA)"
"","A0010O0023","1417","Les deux coudées que les tapis de poils ont chacun en surplus, et qui ensemble donnent vingt coudées, doivent donc être distribuées, de cette manière : « une coudée d’une part et une coudée de l’autre » c’est-à-dire, de telle sorte qu’elles ne soient pas toutes amassées sur un seul point, mais qu’elles servent à couvrir les côtés du tabernacle, toutefois vers le parvis extérieur : en d’autres termes, ces trois cent coudées des tapis de poils doivent toutes environner le tabernacle à l’extérieur.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","16","4","474","","false","Codex (IA)"
"","A0010O0023","1418","En effet si l’on tient compte des cent coudées que mesurent les côtés du parvis extérieur au nord et au midi, il restera pour l’Orient et l’Occident cinquante coudées ; ce qui forme les trois cents coudées, que suffisent à couvrir les trois cents coudées des tapis de poils.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","16","5","474","","false","Codex (IA)"
"","A0010O0023","1419","C’est ce que signifient ces mots : « Une coudée d’une part et une coudée de l’autre » cette distribution des deux coudées que chaque tapis de poils mesure en plus, est marquée dans ces autres mots du texte : « Le surplus provenant de la longueur des tapis, couvrira les côtés du tabernacle » il s’agit ici des côtés <i>extérieurs</i>, qui tiennent au parvis et « qui doivent être couverts de part et d’autre » et non des côtés du <i>parvis lui-même</i>, qui ont vingt colonnes et une tenture de cent coudées ; car ces côtés ne sont pas plus longs que les côtés du tabernacle intérieur, où se trouvent également dix colonnes, auxquelles sont suspendus les dix rideaux.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","16","6","474","","false","Codex (IA)"
"","A0010O0023","1420","Les côtés du parvis <i>extérieur</i> comme ceux du tabernacle intérieur s’étendent également à l’aquilon et au midi, sur un espace de cent coudées.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","16","7","474","","false","Codex (IA)"
"","A0010O0023","1421","La longueur excédante des tapis de poils sur les rideaux n’est donc pas employée à couvrir les vingts [<i>sic</i>] colonnes du parvis extérieur, qui demanderaient autant d’étoffe que les côtés du tabernacle intérieur, c’est-à-dire, cent coudées à chacun, deux cents coudées en tout : au contraire, quarante coudées suffiraient pour le côté oriental et le côté occidental si les tapis de poils ne couvraient que le tabernacle intérieur, mais si l’on prolonge ces côtés jusqu’au parvis, ce n’est pas assez de quarante coudées, il en faut cinquante ; l’excédant de longueur des tapis de poils relativement aux rideaux, a pu servir à couvrir ces côtés : de cette manière les deux coudées qui forment un excédant de longueur, ne seraient pas tendues d’un seul côté, mais « une coudée d’un côté et un [<i>sic</i>] coudée de l’autre ; » le côté oriental aurait ainsi dix coudées prises sur cet excédant, et le côté occidental les dix autres.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","16","8","474","","false","Codex (IA)"
"","A0010O0023","1422","Car deux fois dix font vingt ; dans ce calcul ne sont pas comprises les trente coudées du onzième voile, à raison du pli et du développement particulier qu’il reçoit.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","16","9","475","","false","Codex (IA)"
"","A0010O0023","1423","17. Les latins ont traduit : « Une coudée d’un côté, et une coudée de l’autre, provenant du surplus de la longueur des tapis du tabernacle, couvriront les <i>côtés</i> (<i>latera</i>) du tabernacle. » Mais comme le grec porte <i>πλάγια</i>, que plusieurs traducteurs rendent en latin par <i>obliqua</i>, et non par <i>latera</i>, une question intéressante s’élève à ce propos.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","1","475","","false","Codex (IA)"
"","A0010O0023","1424","Car, quoique l’on ne voie ici rien d’oblique, puisque les quatre côtés sont tous à angles droits ; si l’on ne peut pas dire du côté oriental, qui fait face, ni du côté occidental, qui est par-derrière, qu’ils sont <i>obliques</i>, cependant on peut l’affirmer du côté du nord et du côté du midi.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","2","475","","false","Codex (IA)"
"","A0010O0023","1425","Puisque les côtés, qui ont cinquante coudées de long, ne sont pas <i>obliques</i>, ce sont ces mêmes côtés qui pouvaient être couverts comme nous l’avons dit par le surplus de la longueur des tapis de poils, comment donc la vérité se trouve-t-elle dans ces paroles : « Une coudée de l’autre, provenant du surplus de la longueur des tapis du tabernacle, couvriront les <i>côtés</i> du tabernacle ? »","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","3","475","","false","Codex (IA)"
"","A0010O0023","1426","Mais il est évident que l’Écriture parle ici des côtés qu’elle nomme encore <i>derrière</i>, et qui, outre les trois colonnes mesurant quinze coudées d’étendue, comprennent la porte du parvis qui a vingt coudées et quatre colonnes, ce qui fait un ensemble de cinquante coudées et de dix colonnes.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","4","475","","false","Codex (IA)"
"","A0010O0023","1427","À l’une des extrémités de ces côtés, se trouve la porte du parvis, et à l’autre l’entrée du tabernacle : entre la porte du parvis et l’entrée du tabernacle existe un espace limité, à la porte, par une étendue de vingt coudées ; à droite et à gauche, par une étendue de quinze coudées.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","5","475","","false","Codex (IA)"
"","A0010O0023","1428","Dans cet espace, est dressé l’autel des holocaustes, entre la porte du parvis et en avant de l’entrée du tabernacle : et entre l’autel et l’entrée du tabernacle, est le bassin d’airain, où les prêtres se lavaient les mains et les pieds.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","6","475","","false","Codex (IA)"
"","A0010O0023","1429","En prenant les mesures avec soin, peut-être, trouvera-t-on quelque obliquité dans ces côtés où se trouvent trois colonnes, et que les Grecs désignent par le terme <i>πλάγια</i>; alors ce ne serait pas sans raison que plusieurs de nos interprètes auraient traduit par <i>obliques</i> le <i>πλάγια</i> des Grecs.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","7","475","","false","Codex (IA)"
"","A0010O0023","1430","Car les tapis de poils ne peuvent avec quinze de leurs coudées couvrir quinze coudées de rideaux sur ces côtés, à moins qu’avant d’y aboutir, ils ne soient pas étendus à la partie postérieure du tabernacle sur une longueur de plus de dix coudées.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","8","475","","false","Codex (IA)"
"","A0010O0023","1431","Ainsi, pour la ligne droite qui part du derrière du tabernacle, c’est-à-dire de l’Occident : cette ligne après avoir eu huit colonnes, qui faisaient partie de l’intérieur du tabernacle, en eut dix, en y joignant les côtés du parvis extérieur ; et après avoir mesuré quarante coudées provenant de ses huits [<i>sic</i>] colonnes, elle en compta cinquante avec dix colonnes : quand on aura, sur cette ligne, couvert avec le tapis de poils les dix coudées aboutissant de chacun des angles, il restera donc trente coudées intermédiaires, qui ne seront pas couvertes par les tapis de poils, mais seulement par les rideaux, qui mesurent trente coudées et au milieu desquels était l’entrée du tabernacle.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","9","475","","false","Codex (IA)"
"","A0010O0023","1432","Par conséquent, si ces côtés, formés de trois colonnes et mesurant quinze coudées, à partir des limites extrêmes où ils touchaient à la porte du parvis, se trouvaient distants entre-eux de vingt coudées, parce que telle était la largeur de la porte qui séparait ces côtés ; si à l’autre extrémité, où ils se reliaient à la ligne postérieure du tabernacle, dont nous avons parlé, ils avaient entr’eux l’intervalle de trente coudées ; il est hors de doute qu’ils étaient obliques : car leur distance respective était plus grande à l’endroit où se trouvaient trente coudées intermédiaires qu’à l’endroit où il n’y en avait que vingt.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","10","475","","false","Codex (IA)"
"","A0010O0023","1433","Ainsi les dix coudées de tapis de poils, c’est-à-dire la moitié de l’excédant en longueur, cinq d’un côté et cinq de l’autre, complétaient à la partie postérieure du tabernacle, tournée vers l’Occident, comme les dix autres, à la partie antérieure, tournée vers l’orient, la couverture des côtés que les Grecs qualifient de <i>πλάγια</i>.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","11","475","","false","Codex (IA)"
"","A0010O0023","1434","À leur défaut, il y aurait eu sur ces côtés dix coudées couvertes, et cinq privées de couvertures.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","12","475","","false","Codex (IA)"
"","A0010O0023","1435","Aussi, autant que je puis en juge [<i>sic</i>], le but de ces mots : « Une coudée d’un côté, et une coudée de l’autre, provenant du surplus de la longueur des tapis du tabernacle » est moins de nous apprendre qu’il y avait dix coudées de part et d’autre, en effet il y en avait cinq, que de nous montrer cette longueur de deux coudées comme des tapis de poils par rapport aux rideaux : une coudée de chaque tapis allait du côté de l’Orient ; restait l’autre pour le côté de l’Occident, et de cette manière une coudée couvrait la partie oblique du tabernacle.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","13","475","","false","Codex (IA)"
"","A0010O0023","1436","De là ces mots « afin de couvrir de part et d’autre, » car au défaut de ces cinq coudées, le tout n’a pas été couvert.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","17","14","476","","false","Codex (IA)"
"","A0010O0023","1437","18. C’est avoir assez discuté, pour comprendre tout ce qui paraissait obscur dans l’établissement du tabernacle ; essayons maintenant, s’il est possible, de faire voir en peu de mots le résultat de cette discussion.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","18","1","476","","false","Codex (IA)"
"","A0010O0023","1438","On entrait donc du côté de l’Occident, et la première porte d’entrée était celle du parvis, large de vingt coudées et ornée de quatre colonnes ; à ces colonnes était suspendu un voile de vingt coudées de large et de cinq coudées de haut, teint des quatre couleurs souvent mentionnées et brodé à l’aiguille.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","18","2","476","","false","Codex (IA)"
"","A0010O0023","1439","En entrant par cette porte, on pénétrait dans le parvis, dont les côtés, à droite et à gauche, se prolongeaient à l’intérieur sur une longueur de quinze coudées, où se dressaient trois colonnes : on avait devant soi l’entrée du tabernacle placée vis-à-vis de la porte du parvis, qui occupait le milieu du côté par où l’on entrait.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","18","3","476","","false","Codex (IA)"
"","A0010O0023","1440","Ce parvis mesurait donc plus de largeur que de longueur. Car il n’avait guère que quinze coudées depuis la porte jusqu’à l’entrée du tabernacle intérieur ; quant à sa largeur, elle était de vingt coudées à la porte, et de trente coudées à l’entrée.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","18","4","476","","false","Codex (IA)"
"","A0010O0023","1441","On comprend dès lors que les deux côtés, à droite et à gauche, formés de trois colonnes et mesurant quinze coudées, étaient obliques. Dans ce parvis se trouvait l’autel des sacrifices, de forme carrée, ayant cinq coudées de long, et autant de large.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","18","5","476","","false","Codex (IA)"
"","A0010O0023","1442","Entre la porte et l’autel était un espace libre, pour ceux qui portaient les sacrifices sur l’autel ; plus loin, entre l’autel et l’entrée du tabernacle, était un endroit creusé pour recevoir les cendres, et ensuite le bassin d’airain, où les prêtres se lavaient les mains et les pieds, soit avant de servir à l’autel dans le parvis, soit avant d’entrer dans l’intérieur du tabernacle.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","18","6","476","","false","Codex (IA)"
"","A0010O0023","1443","Or, les rideaux de ce parvis, sur les côtés formés de trois colonnes, étaient de fin lin, et mesuraient quinze coudées en largeur et cinq en hauteur.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","18","7","476","","false","Codex (IA)"
"","A0010O0023","1444","19. Du parvis, on entrait donc dans le tabernacle, en laissant derrière soi l’autel et le bassin d’airain. Pour entrer, on soulevait des rideaux : ceux-ci, au nombre de dix, cinq d’un côté et cinq de l’autre se faisant face, ornaient tout le tabernacle intérieur.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","19","1","476","","false","Codex (IA)"
"","A0010O0023","1445","Après avoir franchi cette entrée, on se trouvait en face du voile, qui était suspendu à cinq colonnes, et teint lui aussi de quatre couleurs ; en commandant de le faire, Dieu le désigna par un mot particulier, <i>adductorium</i>; c’est, je crois, parce qu’il était mobile, et fermait ou ouvrait l’entrée, selon qu’il était ramené ou poussé en avant.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","19","2","476","","false","Codex (IA)"
"","A0010O0023","1446","Au-delà de ce voile, on se trouvait dans le milieu du tabernacle, entre le voile qui vient d’être cité et un autre voile plus intérieur, teint également de quatre couleurs, qui était suspendu à quatre colonnes et formait la séparation entre le Saint et le Saint des saints.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","19","3","476","","false","Codex (IA)"
"","A0010O0023","1447","Dans cet espace intermédiaire limité par les deux voiles, était au nord la table d’or, qui portait les pains de proposition ; et en face, du côté du midi, le chandelier d’or à sept branches. Les prêtres du second ordre pouvaient pénétrer jusque là.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","19","4","476","","false","Codex (IA)"
"","A0010O0023","1448","20. L’intérieur, c’est-à-dire le Saint des Saints, au-delà du voile que supportaient quatre colonnes, renfermait l’arche du Témoignage couverte d’or. L’arche elle-même contenait les tables de pierre de la Loi, la verge d’Araon [<i>sic</i>] et un vase d’or rempli de manne.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","20","1","476","","false","Codex (IA)"
"","A0010O0023","1449","Au-dessus de l’arche étaient le propitiatoire d’or que couvraient de leurs ailes, deux chérubins tournées [<i>sic</i>] l’un vers l’autre en même temps vers le propitiatoire.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","20","2","476","","false","Codex (IA)"
"","A0010O0023","1450","Devant l’arche, c’est-à-dire, entre l’arche et le voile était dressé l’autel de l’encens : tantôt l’Écriture dit qu’il était d’or, tantôt qu’il était revêtu d’or ; il est probable qu’en le disant fait d’une matière aussi précieuse, elle voulait simplement dire qu’il était doré.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","20","3","476","","false","Codex (IA)"
"","A0010O0023","1451","Il n’était permis qu’au grand-Prêtre d’entrer tous les jours dans ce Saint des Saints pour y porter l’encens ; d’y entrer une fois l’année, avec du sang, pour purifier l’autel ; et parfois encore, quand les péchés du prêtre ou de toute la synagogue, exigeaient une expiation, suivant ce qui est écrit au Lévitique[[362]].","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","[[362]] Lev. XVI, 1","20","4","476","","false","Codex (IA)"
"","A0010O0023","1452","C’est ainsi qu’on entrait dans le tabernacle du côté de l’Occident, c’est-à-dire, par la porte du parvis, et qu’on parvenait du côté de l’Orient à cette partie intérieure de l’édifice qui renfermait l’arche du témoignage.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","20","5","476","","false","Codex (IA)"
"","A0010O0023","1453","21. Ce tabernacle intérieur, qui ne commençait pas à la porte du parvis, mais à l’entrée dite du tabernacle, et se terminait dans le sens de la longueur au côté oriental, où était l’arche du témoignage, était fermé par dix rideaux, qui mesuraient chacun vingt-huit coudées.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","21","1","476","","false","Codex (IA)"
"","A0010O0023","1454","Cinq de ces rideaux occupaient un côté, et cinq occupaient l’autre ; ils étaient unis entre eux par des cordons et des anneaux, et se correspondaient mutuellement. Aux côtés du nord et du midi, qui étaient les plus longs, s’élevaient vingt colonnes ; du côté de l’Occident, il y en avait huit ; mais à l’Orient, il n’y en avait point, il n’y avait de ce côté que des rideaux.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","21","2","476","","false","Codex (IA)"
"","A0010O0023","1455","Ces rideaux, au nombre de dix, avaient quatre coudées de hauteur, et formaient tout autour une tenture longue de cent-quatre-vingt coudées.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","21","3","477","","false","Codex (IA)"
"","A0010O0023","1456","Au nord et au midi, les côtés les plus longs, il y avait cent coudées de rideaux, suspendus à vingt colonnes ; aux deux autres côtés, qui avaient moins d’étendue, il y avait quarante coudées ; à l’Occident, les rideaux étaient suspendus à huit colonnes ; mais à l’Orient, qui n’avait point de colonnes, les rideaux étaient seulement suspendus aux deux colonnes des angles, sans qu’il y en eût d’intermédiaires : ces dix rideaux étaient tissus de quatre couleurs.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","21","4","477","","false","Codex (IA)"
"","A0010O0023","1457","Ce tabernacle intérieur était environné d’un parvis ; vingt colonnes s’élevaient au Midi, et vingt colonnes au Nord. Ces deux côtés du parvis s’étendaient sur une longueur égale aux côtés du tabernacle intérieur : car ils avaient également vingt colonnes et mesuraient aussi cent coudées.","Livre deuxième","Question CLXXVII","","","","Questions sur l’Exode","","","","","","","","","","texte","","","21","5","477","","false","Codex (IA)"
